Datetime,Open,High,Low,Close,Volume,returns,sma160,sma80,sma7,ADX,ATR,Momentum,rsi,Donchian,DonchianChange,Trend_prediction,predict,position_gb,strategy_gb,Signal
2024-04-30 10:15:00,145.47999572753906,145.6999969482422,145.35000610351562,145.36000061035156,232033,-0.0008935657289435017,147.73337774276735,146.5097764968872,146.0357164655413,20.947749223773787,0.3662510246814834,-0.6902008056640625,33.69825214518585,1.529998779296875,0.033775285069179484,1,-0.0008935657289435017,,,0
2024-04-30 10:30:00,145.36000061035156,145.6999969482422,145.36000061035156,145.57000732421875,189415,0.0014447352296738103,147.72000274658203,146.49421405792236,145.9085736955915,22.06121652253906,0.3636255560023976,-0.6099853515625,38.71950880403227,1.529998779296875,0.0,0,0.0014447352296738103,-1.0,-0.0014447352296738103,0
2024-04-30 10:45:00,145.5800018310547,146.0500030517578,145.55999755859375,146.02499389648438,221149,0.0031255516203434475,147.70759649276732,146.48465156555176,145.84214346749442,21.575110816918574,0.3762635497185641,-0.105010986328125,47.921755348082065,1.529998779296875,0.0,0,0.0031255516203434475,1.0,0.0031255516203434475,0
2024-04-30 11:00:00,146.0399932861328,146.08999633789062,145.5500946044922,145.61000061035156,170569,-0.00284193325443316,147.68959646224977,146.47452659606932,145.66785757882255,20.968804284723884,0.39262736808655146,-0.7299957275390625,41.7617944851571,1.529998779296875,0.0,0,-0.00284193325443316,1.0,-0.00284193325443316,0
2024-04-30 11:15:00,145.60000610351562,145.7899932861328,145.50999450683594,145.57000732421875,113632,-0.0002746602978173085,147.6693465232849,146.4609016418457,145.60643005371094,20.529441284526516,0.3813645092075838,-0.709991455078125,41.21200093668119,1.529998779296875,0.0,0,-0.0002746602978173085,-1.0,0.0002746602978173085,0
2024-04-30 11:30:00,145.5500030517578,145.660400390625,145.44000244140625,145.63999938964844,139437,0.0004808137796805667,147.6485652923584,146.44815158843994,145.60928780691964,20.34101241851625,0.3652678532087004,-0.5550079345703125,42.635349419008506,1.529998779296875,0.0,0,0.0004808137796805667,-1.0,-0.0004808137796805667,0
2024-04-30 11:45:00,145.64999389648438,145.8800048828125,145.64999389648438,145.6999053955078,129692,0.00041132934709176006,147.62662715911864,146.43590049743653,145.63927350725447,19.25091448943125,0.35274161720423663,-0.630096435546875,43.88758986078392,1.529998779296875,0.0,0,0.00041132934709176006,1.0,0.00041132934709176006,0
2024-04-30 12:00:00,145.69500732421875,145.6999969482422,145.47000122070312,145.61000061035156,127584,-0.0006170545197830002,147.60431470870972,146.42290058135987,145.67498779296875,18.83212101305956,0.34046702823771924,-0.5800018310546875,42.39196043752237,1.529998779296875,0.0,0,-0.0006170545197830002,1.0,-0.0006170545197830002,0
2024-04-30 12:15:00,145.59249877929688,145.7100067138672,145.5399932861328,145.61000061035156,131811,0.0,147.58212718963622,146.40902557373047,145.68070111955916,18.40100687675706,0.3234216681873848,-0.850006103515625,42.39196043752237,1.529998779296875,0.0,0,0.0,-1.0,-0.0,0
2024-04-30 12:30:00,145.61000061035156,145.61000061035156,145.21580505371094,145.2899932861328,197554,-0.0021977015512490983,147.55925216674805,146.39502544403075,145.57570103236608,18.95924581182094,0.3304990570327088,-1.20001220703125,37.163800484289546,1.6641998291015625,0.08771317442904158,1,-0.0021977015512490983,0.0,-0.0,0
2024-04-30 12:45:00,145.2899932861328,145.52999877929688,145.25,145.41000366210938,252077,0.0008260057920177477,147.53575220108033,146.3810255050659,145.54713003976005,19.4776105372374,0.32544902925912544,-1.4199981689453125,40.14511978882173,1.6641998291015625,0.0,0,0.0008260057920177477,-1.0,-0.0008260057920177477,0
2024-04-30 13:00:00,145.4199981689453,145.66000366210938,145.30999755859375,145.52000427246094,146827,0.0007564858509128136,147.5122522354126,146.36571311950684,145.53998674665178,19.356790364511976,0.32790473668477543,-0.4799957275390625,42.82293982068127,1.6641998291015625,0.0,0,0.0007564858509128136,1.0,0.0007564858509128136,0
2024-04-30 13:15:00,145.50999450683594,145.7100067138672,145.47500610351562,145.5500030517578,143366,0.0002061488346352114,147.48931474685668,146.351088142395,145.52713012695312,19.018104916064328,0.3186143240514542,-0.0699920654296875,43.56446792444977,1.6641998291015625,0.0,0,0.0002061488346352114,1.0,0.0002061488346352114,0
2024-04-30 13:30:00,145.5399932861328,145.57000732421875,145.36000061035156,145.39999389648438,106834,-0.001030636565635068,147.46406469345092,146.33521308898926,145.48428562709265,19.08486840456487,0.30775356303302753,-0.0900115966796875,40.720542433244006,1.6641998291015625,0.0,0,-0.001030636565635068,1.0,-0.001030636565635068,0
2024-04-30 13:45:00,145.38999938964844,145.6300048828125,145.38999938964844,145.55999755859375,85710,0.0011004378873860077,147.437984085083,146.32171306610107,145.47714233398438,18.85615549472322,0.30097875604613106,0.1999969482421875,44.855622109535986,1.6641998291015625,0.0,0,0.0011004378873860077,-1.0,-0.0011004378873860077,0
2024-04-30 14:00:00,145.57000732421875,145.65499877929688,145.30499267578125,145.30999755859375,169474,-0.001717504837820294,147.41129655838012,146.30046310424805,145.43428475516183,18.939521820000873,0.30588149079308047,-0.260009765625,40.14376091842511,1.6641998291015625,0.0,0,-0.001717504837820294,1.0,-0.001717504837820294,0
2024-04-30 14:15:00,145.30999755859375,145.39999389648438,145.1699981689453,145.24000549316406,173972,-0.00048167412157218426,147.383296585083,146.27446308135987,145.42714364188058,19.460480311921035,0.29829291446767864,-0.7849884033203125,38.911377920953406,1.7100067138671875,0.027524870490074793,1,-0.00048167412157218426,-1.0,0.00048167412157218426,0
2024-04-30 14:30:00,145.25,145.3000030517578,145.14999389648438,145.1649932861328,98991,-0.0005164706981147793,147.3550778388977,146.250990486145,145.39214215959822,20.00871589201992,0.2834645385482545,-0.44500732421875,37.57984934094507,1.0,-0.41520697439924326,-1,-0.0005164706981147793,-1.0,0.0005164706981147793,0
2024-04-30 14:45:00,145.1699981689453,145.22999572753906,145.02999877929688,145.1699981689453,141656,3.447720210769667e-05,147.32482786178588,146.22924041748047,145.3421412876674,20.89913169647349,0.27511777951764776,-0.4000091552734375,37.732950620986635,1.05999755859375,0.05999755859375,1,3.447720210769667e-05,-1.0,-3.447720210769667e-05,0
2024-04-30 15:00:00,145.19000244140625,145.30999755859375,145.17999267578125,145.2100067138672,176245,0.00027559788817610453,147.29470291137696,146.20699043273925,145.29357038225447,21.253029347156694,0.2616059405307267,-0.42999267578125,39.02055081470843,1.05999755859375,0.0,0,0.00027559788817610453,1.0,0.00027559788817610453,0
2024-04-30 15:15:00,145.1999969482422,145.22000122070312,144.85000610351562,144.9799041748047,294296,-0.0015846190236455948,147.26345233917237,146.18286418914795,145.23355756487166,22.543815202443444,0.272444858196404,-0.720001220703125,34.5902810195227,1.239990234375,0.16980480221109007,1,-0.0015846190236455948,1.0,-0.0015846190236455948,0
2024-04-30 15:30:00,144.99000549316406,145.07000732421875,144.77000427246094,144.77999877929688,245899,-0.0013788489973532991,147.23142108917236,146.1536142349243,145.12212916782923,23.938665664703354,0.27520067755254485,-0.8300018310546875,31.2687722951483,1.3199920654296875,0.06451811380192951,1,-0.0013788489973532991,-1.0,0.0013788489973532991,0
2024-04-30 15:45:00,144.77000427246094,144.97999572753906,144.52999877929688,144.60000610351562,789209,-0.0012432150662995411,147.19876489639282,146.12048931121825,145.0207018171038,25.761988225865736,0.29268030462150907,-1.0099945068359375,28.6053301230928,1.55999755859375,0.18182343625371367,1,-0.0012432150662995411,-1.0,0.0012432150662995411,0
2024-05-01 09:30:00,148.73500061035156,148.99000549316406,147.6199951171875,148.66000366210938,1333169,0.028077436979409898,147.1954836845398,146.14136428833007,145.509272984096,27.826089187719713,0.7024122131242019,3.3700103759765625,76.73782535709331,4.4600067138671875,1.8589831370554402,1,0.028077436979409898,-1.0,-0.028077436979409898,0
2024-05-01 09:45:00,148.68179321289062,149.32000732421875,148.63999938964844,149.01499938964844,937806,0.002387970663218386,147.19513988494873,146.16855182647706,146.05927385602678,29.93108013474313,0.700171785268813,3.6049957275390625,78.12641701548854,4.790008544921875,0.0739913305575608,1,0.002387970663218386,1.0,0.002387970663218386,0
2024-05-01 10:00:00,149.2899932861328,150.08999633789062,149.1699981689453,150.00999450683594,799923,0.006677147409743345,147.20288982391358,146.2040517807007,146.75070190429688,32.27459404925777,0.7376543015661504,4.489990234375,81.46589357366011,5.55999755859375,0.16074898540383153,1,0.006677147409743345,1.0,0.006677147409743345,0
2024-05-01 10:15:00,150.0,150.1199951171875,149.47000122070312,149.5850067138672,719511,-0.0028330631859958544,147.20579614639283,146.23948936462403,147.37570190429688,34.46487441670448,0.7288882610579729,4.035003662109375,76.1202630138551,5.589996337890625,0.0053954662714748025,1,-0.0028330631859958544,1.0,-0.0028330631859958544,0
2024-05-01 10:30:00,149.57000732421875,149.9199981689453,149.4199981689453,149.7899932861328,306252,0.0013703684397843308,147.21085863113404,146.27923927307128,148.06285749162947,36.38860141487607,0.7059994349521757,4.3899993896484375,76.9073636667757,5.589996337890625,0.0,0,0.0013703684397843308,-1.0,-0.0013703684397843308,0
2024-05-01 10:45:00,149.77999877929688,150.27999877929688,149.69000244140625,150.2740936279297,351572,0.003231860361139871,147.219571685791,146.32754039764404,148.8477281842913,38.36335052506001,0.6943991252460207,4.7140960693359375,78.69347306725814,5.75,0.02862321411998492,1,0.003231860361139871,1.0,0.003231860361139871,0
