Datetime,Open,High,Low,Close,Volume,returns,sma160,sma80,sma7,ADX,ATR,Momentum,rsi,Donchian,DonchianChange,Trend_prediction,predict,position_gb,strategy_gb,Signal
2024-04-30 11:30:00,165.39999389648438,165.4499969482422,164.89999389648438,165.0,2204256,-0.00271983654604091,165.14250001907348,167.00375003814696,165.82856968470983,21.10942738322695,0.5344956007227986,-2.600006103515625,22.062221439064857,3.5,0.14754557643433186,1,-0.00271983654604091,,,0
2024-04-30 11:45:00,165.0,165.60000610351562,165.0,165.60000610351562,2219563,0.0036364006273674754,165.15437507629395,167.00750007629395,165.6999991280692,22.423499925203803,0.5410466510020812,-1.9499969482421875,34.413311866388504,3.5,0.0,0,0.0036364006273674754,-1.0,-0.0036364006273674754,0
2024-04-30 12:00:00,165.60000610351562,165.89999389648438,165.5500030517578,165.75,2210815,0.0009057602110873475,165.17343759536743,167.02250003814697,165.5999995640346,22.857422233207608,0.5219410703745293,-1.350006103515625,37.09699521907305,3.5,0.0,0,0.0009057602110873475,1.0,0.0009057602110873475,0
2024-04-30 12:15:00,165.6999969482422,165.89999389648438,165.6999969482422,165.89999389648438,1322745,0.0009049405519419018,165.19375009536742,167.0293748855591,165.59285627092635,23.26035009063971,0.48974665816129515,-1.4000091552734375,39.75186873442099,3.5,0.0,0,0.0009049405519419018,1.0,0.0009049405519419018,0
2024-04-30 12:30:00,165.89999389648438,165.89999389648438,165.64999389648438,165.75,787106,-0.0009041223749409744,165.2131251335144,167.03687496185302,165.58571297781808,23.711231891623697,0.46577199234516564,-1.649993896484375,38.02360347833921,3.5,0.0,0,-0.0009041223749409744,1.0,-0.0009041223749409744,0
2024-04-30 12:45:00,165.75,165.9499969482422,165.6999969482422,165.89999389648438,2591063,0.0009049405519419018,165.23156261444092,167.04624996185302,165.62142726353235,23.982540119157324,0.444194793110649,-1.600006103515625,40.79559290382663,3.5,0.0,0,0.0009049405519419018,-1.0,-0.0009049405519419018,0
2024-04-30 13:00:00,165.89999389648438,166.0500030517578,165.5500030517578,165.60000610351562,1065270,-0.0018082447498818377,165.25031261444093,167.05062503814696,165.64285714285714,24.487776699915674,0.4497753137995842,-1.649993896484375,37.21091396776086,3.5,0.0,0,-0.0018082447498818377,1.0,-0.0018082447498818377,0
2024-04-30 13:15:00,165.60000610351562,166.0,165.3000030517578,165.89999389648438,3053139,0.001811520422174473,165.27000007629394,167.0606248855591,165.77142769949776,25.354448196420037,0.47479747724384447,-1.100006103515625,42.63890511070488,3.5,0.0,0,0.001811520422174473,-1.0,-0.001811520422174473,0
2024-04-30 13:30:00,165.9499969482422,165.9499969482422,165.5500030517578,165.64999389648438,980323,-0.0015069319421192606,165.28968753814698,167.06749973297119,165.778568812779,26.15921458603123,0.4673171191678975,-0.850006103515625,39.56895932259245,3.5,0.0,0,-0.0015069319421192606,1.0,-0.0015069319421192606,0
2024-04-30 13:45:00,165.64999389648438,165.89999389648438,165.60000610351562,165.89999389648438,2404099,0.0015092062131691897,165.31062498092652,167.08437461853026,165.79999651227678,26.906497662098765,0.45058418654798277,-0.5500030517578125,43.91743656660324,3.5,0.0,0,0.0015092062131691897,-1.0,-0.0015092062131691897,0
