Datetime,Open,High,Low,Close,Volume,returns,sma160,sma80,sma7,ADX,ATR,Momentum,rsi,Donchian,DonchianChange,Trend_prediction,predict,position_gb,strategy_gb,Signal
2024-04-30 10:15:00,193.94000244140625,194.50999450683594,193.8699951171875,194.1699981689453,220394,0.0010310715419061811,192.11131544113158,193.54685745239257,193.6550009591239,26.91811879592019,0.547168272030509,0.6100006103515625,60.388908774854,2.510009765625,0.0,0,0.0010310715419061811,,,0
2024-04-30 10:30:00,194.16000366210938,194.77999877929688,193.9499969482422,194.72999572753906,291315,0.0028840581133779963,192.15931539535524,193.58735733032228,193.9171425955636,27.029427675756917,0.5754516279329269,0.9799957275390625,67.44510479108328,2.510009765625,0.0,0,0.0028840581133779963,1.0,0.0028840581133779963,0
2024-04-30 10:45:00,194.75,194.99000549316406,194.6501007080078,194.7550048828125,262394,0.00012842990716444014,192.2065341949463,193.61666984558104,194.15785653250558,27.43764110861756,0.5518969436552592,1.1450042724609375,67.72164784723563,2.540008544921875,0.011951658398988485,1,0.00012842990716444014,1.0,0.00012842990716444014,0
2024-04-30 11:00:00,194.75999450683594,194.77999877929688,193.89999389648438,193.99000549316406,256038,-0.003928008885362155,192.24672174453735,193.63016986846924,194.2578582763672,26.04660869183939,0.5847077375709833,0.290008544921875,52.914593523384426,2.540008544921875,0.0,0,-0.003928008885362155,1.0,-0.003928008885362155,0
2024-04-30 11:15:00,193.9600067138672,194.04989624023438,193.5800018310547,193.67999267578125,154026,-0.0015980865436582281,192.2843466758728,193.63941974639891,194.19500078473772,24.226480743609876,0.5732264047318537,0.05999755859375,48.30525334114778,2.540008544921875,0.0,0,-0.0015980865436582281,-1.0,0.0015980865436582281,0
2024-04-30 11:30:00,193.6699981689453,193.69000244140625,193.3800048828125,193.3800048828125,177793,-0.0015488837480024387,192.32015924453736,193.64841976165772,194.09642900739397,22.894916662044558,0.5469035201180433,-0.0399932861328125,44.28521096335839,2.540008544921875,0.0,0,-0.0015488837480024387,-1.0,0.0015488837480024387,0
2024-04-30 11:45:00,193.3699951171875,193.67999267578125,193.2899932861328,193.47000122070312,188325,0.0004653859531400517,192.35897235870362,193.65216979980468,194.0250004359654,21.81953611846668,0.5312131070710827,0.160003662109375,45.74399177955516,2.540008544921875,0.0,0,0.0004653859531400517,-1.0,-0.0004653859531400517,0
2024-04-30 12:00:00,193.46499633789062,193.47000122070312,193.02999877929688,193.22500610351562,128216,-0.0012663209574699241,192.3985661506653,193.65779495239258,193.89000156947546,21.27621662948004,0.5220920405045995,0.3849029541015625,42.48298395290389,2.540008544921875,0.0,0,-0.0012663209574699241,1.0,-0.0012663209574699241,0
2024-04-30 12:15:00,193.22000122070312,193.39999389648438,193.11000061035156,193.14999389648438,136828,-0.00038821169445879544,192.43803482055665,193.6600498199463,193.66428702218192,20.771705675421014,0.4988821650674208,0.2549896240234375,41.50731689904886,2.540008544921875,0.0,0,-0.00038821169445879544,-1.0,0.00038821169445879544,0
2024-04-30 12:30:00,193.14999389648438,193.14999389648438,192.47999572753906,192.52000427246094,154640,-0.003261660077302775,192.4733473777771,193.65329990386962,193.34500122070312,21.30034114058259,0.51599376545521,-0.5500030517578125,34.368403392269926,2.540008544921875,0.0,0,-0.003261660077302775,-1.0,0.003261660077302775,0
2024-04-30 12:45:00,192.4801025390625,192.61000061035156,192.33999633789062,192.33999633789062,113480,-0.0009350089890688418,192.50500364303588,193.63729991912842,193.10928562709265,21.983520643309113,0.4913948161557828,-0.9499969482421875,32.64092413607265,2.6500091552734375,0.043307181218536384,1,-0.0009350089890688418,-1.0,0.0009350089890688418,0
2024-04-30 13:00:00,192.33999633789062,192.60000610351562,192.25390625,192.4600067138672,116216,0.0006239491435038325,192.53544120788575,193.6224250793457,192.93500191824776,22.737509454053036,0.47686531989176706,-1.6599884033203125,34.98712237328843,2.7360992431640625,0.032486713383351296,1,0.0006239491435038325,-1.0,-0.0006239491435038325,0
2024-04-30 13:15:00,192.4499969482422,192.83990478515625,192.39500427246094,192.61000061035156,104136,0.0007793509885269945,192.56481618881224,193.61430015563965,192.8250013078962,22.796147896530233,0.47366883917212166,-1.4600067138671875,37.89857433405194,2.7360992431640625,0.0,0,0.0007793509885269945,1.0,0.0007793509885269945,0
2024-04-30 13:30:00,192.61500549316406,192.86000061035156,192.55999755859375,192.66000366210938,101095,0.0002596077649101858,192.59344120025634,193.60555019378663,192.70928737095423,22.796976722002107,0.4563022604306908,-1.30999755859375,38.881210157019034,2.7360992431640625,0.0,0,0.0002596077649101858,1.0,0.0002596077649101858,0
2024-04-30 13:45:00,192.66000366210938,192.99000549316406,192.66000366210938,192.97999572753906,127597,0.0016609159106573124,192.62250366210938,193.60180015563964,192.67428588867188,22.441522070116275,0.4436722174930905,-1.19000244140625,44.89077103960394,2.7360992431640625,0.0,0,0.0016609159106573124,1.0,0.0016609159106573124,0
2024-04-30 14:00:00,192.9700927734375,193.0500030517578,192.75,192.75,112599,-0.0011918112375947088,192.64878492355348,193.593487739563,192.61714390345983,21.944962668225376,0.4293053009195627,-1.9799957275390625,41.71584046624833,2.7360992431640625,0.0,0,-0.0011918112375947088,1.0,-0.0011918112375947088,0
2024-04-30 14:15:00,192.75,192.8300018310547,192.3800048828125,192.49000549316406,129988,-0.0013488690367623457,192.67065992355347,193.5824878692627,192.61285836356026,22.184881067925634,0.4313744656518252,-2.2649993896484375,38.40881763374482,2.7360992431640625,0.0,0,-0.0013488690367623457,-1.0,0.0013488690367623457,0
2024-04-30 14:30:00,192.5,192.61000061035156,192.35000610351562,192.3699951171875,107140,-0.0006234628944452592,192.69184741973876,193.5719877243042,192.61714390345983,22.46122029734907,0.4142364697702364,-1.6200103759765625,36.95261865194284,2.7360992431640625,0.0,0,-0.0006234628944452592,-1.0,0.0006234628944452592,0
2024-04-30 14:45:00,192.3800048828125,192.4250030517578,192.11000061035156,192.2899932861328,140400,-0.0004158747886121583,192.71022233963012,193.56673755645753,192.59285627092635,23.138275577967935,0.40431306693383784,-1.3899993896484375,35.97349348323359,2.8800048828125,0.052595182725178935,1,-0.0004158747886121583,-1.0,0.0004158747886121583,0
2024-04-30 15:00:00,192.27999877929688,192.5,192.27000427246094,192.3300018310547,114279,0.0002080635827073074,192.72703485488893,193.56198749542236,192.5528564453125,23.521100037785818,0.3868813329943603,-1.0500030517578125,36.874310623667434,2.8800048828125,0.0,0,0.0002080635827073074,-1.0,-0.0002080635827073074,0
2024-04-30 15:15:00,192.33999633789062,192.36000061035156,191.9199981689453,192.0200958251953,193567,-0.0016113243015075662,192.7391604423523,193.55061378479004,192.46144104003906,24.468625843511575,0.39219344383554927,-1.4499053955078125,33.00113147691824,3.07000732421875,0.06597295808078663,1,-0.0016113243015075662,1.0,-0.0016113243015075662,0
2024-04-30 15:30:00,192.02999877929688,192.08999633789062,191.74000549316406,191.91000366210938,249169,-0.0005733366740227064,192.75384798049927,193.53780136108398,192.30858503069197,25.620858805817623,0.38797318392465063,-1.31500244140625,31.726239553995693,3.25,0.05862939621066032,1,-0.0005733366740227064,-1.0,0.0005733366740227064,0
2024-04-30 15:45:00,191.9199981689453,192.13999938964844,191.63999938964844,191.7279052734375,884515,-0.0009488738741961766,192.76745986938477,193.51802520751954,192.1625714983259,26.838605168648606,0.3991758655321856,-1.422088623046875,29.683583480362845,3.1399993896484375,-0.03384634164663458,-1,-0.0009488738741961766,-1.0,0.0009488738741961766,0
2024-05-01 09:30:00,192.27000427246094,192.52999877929688,190.7899932861328,190.9250030517578,674913,-0.004187717069847552,192.77755365371704,193.48783779144287,191.93899972098214,28.959499355394435,0.5332588282953733,-1.595001220703125,22.733571410572434,3.2599029541015625,0.03818585597449742,1,-0.004187717069847552,-1.0,0.004187717069847552,0
2024-05-01 09:45:00,190.95469665527344,191.67999267578125,190.94000244140625,191.6699981689453,261690,0.003902030144189883,192.79217863082886,193.46646270751953,191.83900015694755,30.928901100229847,0.5554319078681798,-0.6699981689453125,37.38344425745877,2.9000091552734375,-0.11040015727318253,-1,0.003902030144189883,-1.0,-0.003902030144189883,0
2024-05-01 10:00:00,191.6699981689453,192.13999938964844,191.65499877929688,192.07000732421875,341288,0.0020869680132247215,192.809428691864,193.443212890625,191.80757359095983,31.284447920596936,0.548388778116518,-0.3899993896484375,43.57006835919317,2.8899993896484375,-0.0034516324221935957,-1,0.0020869680132247215,1.0,0.0020869680132247215,0
2024-05-01 10:15:00,192.0399932861328,192.0500030517578,191.51499938964844,191.63499450683594,212323,-0.0022648659384310044,192.82277240753174,193.40965023040772,191.70828683035714,31.804118570735785,0.5490506937618974,-0.975006103515625,39.05133006678906,2.6800079345703125,-0.072661418486898,-1,-0.0022648659384310044,1.0,-0.0022648659384310044,0
2024-05-01 10:30:00,191.64999389648438,192.0050048828125,191.61000061035156,191.82000732421875,235360,0.0009654438003816601,192.82602243423463,193.3756504058838,191.67970275878906,32.28666988872186,0.5336460516318013,-0.839996337890625,41.81523243813111,2.6100006103515625,-0.026122058563969985,-1,0.0009654438003816601,-1.0,-0.0009654438003816601,0
2024-05-01 10:45:00,191.82000732421875,192.2100067138672,191.69000244140625,192.2100067138672,200615,0.002033152824299833,192.83145999908447,193.35127544403076,191.7225603376116,32.08466350338656,0.5322818737147149,-0.769989013671875,47.245993647792645,2.3600006103515625,-0.0957854182134944,-1,0.002033152824299833,1.0,0.002033152824299833,0
