Datetime,Open,High,Low,Close,Volume,returns,sma160,sma80,sma7,ADX,Momentum,rsi,Donchian,DonchianChange,Trend_prediction,predict,position_gb,strategy_gb,Signal
2024-04-30 12:45:00,164.27999877929688,164.35000610351562,163.92999267578125,164.33999633789062,771020,6.08197330040916e-05,161.91954288482665,166.3812921524048,165.02777099609375,31.668649294122652,-1.80999755859375,31.176357023720087,4.170013427734375,0.10317851174281256,2,2.0,1.0,6.08197330040916e-05,0
2024-04-30 13:00:00,164.35000610351562,164.46009826660156,163.89999389648438,163.95460510253906,702847,-0.0023450848481167963,161.9683217048645,166.48284969329833,164.81414358956474,32.74328409508155,-3.96539306640625,28.79900281788682,4.20001220703125,0.007193928704726904,2,2.0,1.0,-0.0023450848481167963,0
2024-04-30 13:15:00,163.9499969482422,164.4199981689453,163.8699951171875,164.2899932861328,580832,0.002045616122730909,162.01869668960572,166.59222469329833,164.66128540039062,33.769210915777755,-3.135009765625,33.548053868338066,4.230010986328125,0.007142545739903694,2,2.0,1.0,0.002045616122730909,0
2024-04-30 13:30:00,164.29660034179688,164.55340576171875,164.14500427246094,164.39999389648438,609940,0.0006695514933765523,162.0704466819763,166.70859966278076,164.52985491071428,34.36362097466972,-2.69000244140625,35.077547593273515,4.230010986328125,0.0,1,1.0,1.0,0.0006695514933765523,0
2024-04-30 13:45:00,164.4199981689453,164.4199981689453,163.93499755859375,164.05999755859375,747521,-0.0020681043218572226,162.1201654434204,166.81509971618652,164.3641401018415,35.14157913749862,-2.3249969482421875,32.58138236271017,4.230010986328125,0.0,1,1.0,1.0,-0.0020681043218572226,0
2024-04-30 14:00:00,164.05499267578125,164.45309448242188,164.05499267578125,164.35000610351562,506537,0.0017676980936092157,162.16885299682616,166.92308235168457,164.24637058803015,35.768639423244224,-2.2599945068359375,36.71800145258802,4.230010986328125,0.0,1,1.0,1.0,0.0017676980936092157,0
2024-04-30 14:15:00,164.3350067138672,164.39999389648438,164.0959930419922,164.0959930419922,485229,-0.001545561619045177,162.21389045715333,167.0220947265625,164.2129407610212,36.35090968857943,-1.864013671875,34.70918593612433,4.230010986328125,0.0,1,1.0,1.0,-0.001545561619045177,0
2024-04-30 14:30:00,164.1300048828125,164.3800048828125,164.0,164.22999572753906,537855,0.0008166115641383698,162.26007795333862,167.11959476470946,164.19722638811385,37.01168027991179,-1.1800079345703125,36.67735413046749,4.1300048828125,-0.023642043445952332,0,0.0,1.0,0.0008166115641383698,0
2024-04-30 14:45:00,164.22999572753906,164.28329467773438,163.56500244140625,163.5800018310547,839361,-0.0039578269097853,162.3008592605591,167.21821975708008,164.14371163504464,38.12118483856384,-1.8699951171875,31.687592193215856,4.1949920654296875,0.015735376703218673,2,2.0,0.0,-0.0,0
2024-04-30 15:00:00,163.5749969482422,163.97860717773438,163.52000427246094,163.8249969482422,1126295,0.0014977082433373923,162.34151544570923,167.32065715789795,164.07728358677454,39.19895969373177,-1.535003662109375,35.26254476633162,3.67999267578125,-0.12276528337025272,0,0.0,1.0,0.0014977082433373923,0
2024-04-30 15:15:00,163.82000732421875,164.27999877929688,163.6699981689453,164.22000122070312,789702,0.002411135539869713,162.38373298645018,167.42915725708008,164.05157034737724,39.19474048939761,-1.100006103515625,40.65496955021753,3.0999908447265625,-0.15760950690793296,0,0.0,0.0,0.0,0
2024-04-30 15:30:00,164.22000122070312,164.30740356445312,163.8699951171875,163.89999389648438,851904,-0.0019486501147243374,162.42535791397094,167.5334072113037,164.0287126813616,39.10224446682697,-1.32000732421875,37.9006286293649,3.0999908447265625,0.0,1,1.0,0.0,-0.0,0
2024-04-30 15:45:00,163.91000366210938,164.22999572753906,162.60000610351562,162.72999572753906,4460076,-0.007138488178860203,162.4605453491211,167.6156572341919,163.79728262765067,40.38194337338071,-2.44439697265625,29.919441642631217,3.3799896240234375,0.0903224536205276,2,2.0,1.0,-0.007138488178860203,0
2024-05-01 09:30:00,163.92999267578125,164.38999938964844,163.08999633789062,163.86000061035156,2075644,0.006944047885950155,162.50204534530639,167.71671981811522,163.76356942313058,41.12053943774034,-0.470001220703125,42.511146640499526,3.1299896240234375,-0.0739647240994804,0,0.0,1.0,0.006944047885950155,0
2024-05-01 09:45:00,163.86399841308594,164.30999755859375,163.6699981689453,164.27999877929688,1257099,0.0025631524922549165,162.54673280715943,167.81996974945068,163.77071271623885,41.80637864036,-0.05999755859375,46.36824534851643,3.1100006103515625,-0.006386287519439149,0,0.0,0.0,0.0,0
2024-05-01 10:00:00,164.31500244140625,165.2899932861328,164.0,165.19500732421875,1467228,0.005569811003901526,162.60013914108276,167.73146991729737,164.00142778669084,40.05668108608982,1.2404022216796875,53.66237260306795,2.899993896484375,-0.06752626130303163,0,0.0,0.0,0.0,0
2024-05-01 10:15:00,165.19000244140625,165.61000061035156,164.97999572753906,165.47000122070312,1163384,0.0016646622736282701,162.6573266029358,167.6504699707031,164.2364283970424,37.82599345227238,1.1800079345703125,55.61608023299157,3.0099945068359375,0.03793132478137795,2,2.0,0.0,0.0,0
2024-05-01 10:30:00,165.4949951171875,165.6300048828125,164.88999938964844,165.3000030517578,752218,-0.0010273654903680818,162.70579538345336,167.58171997070312,164.39071437290735,35.894219278157806,0.9000091552734375,54.097598274525716,3.029998779296875,0.00664594982333222,2,2.0,1.0,-0.0010273654903680818,1
2024-05-01 10:45:00,165.30999755859375,165.4949951171875,164.88999938964844,165.14999389648438,589466,-0.0009074963853840101,162.7530453681946,167.5175323486328,164.5692858014788,34.10042897362285,1.089996337890625,52.729488262514,3.029998779296875,0.0,1,1.0,1.0,-0.0009074963853840101,1
2024-05-01 11:00:00,165.14500427246094,165.49000549316406,165.05999755859375,165.29550170898438,627979,0.0008810645950807494,162.80214223861694,167.4392261505127,164.935786655971,32.43476654798324,0.94549560546875,53.94612914276483,3.029998779296875,0.0,1,1.0,1.0,0.0008810645950807494,1
2024-05-01 11:15:00,165.30999755859375,165.7100067138672,165.05999755859375,165.63999938964844,618668,0.002084132218374446,162.85076723098754,167.36035118103027,165.19007219587053,30.402070657339376,1.54400634765625,56.782214421560205,3.1100006103515625,0.026403255209644705,2,2.0,1.0,0.002084132218374446,0
2024-05-01 11:30:00,165.6300048828125,165.7949981689453,165.4499969482422,165.75,482950,0.0006640944865787812,162.89857969284057,167.29335117340088,165.4000723702567,28.329515716959513,1.5200042724609375,57.67842172330838,3.1949920654296875,0.027328436783977894,2,2.0,1.0,0.0006640944865787812,0
2024-05-01 11:45:00,165.6649932861328,165.80999755859375,165.44000244140625,165.57000732421875,546272,-0.001085928662330371,162.94395475387574,167.21760120391846,165.45364379882812,26.370868077901044,1.9900054931640625,55.6450493387609,3.209991455078125,0.004694656306265532,2,2.0,1.0,-0.001085928662330371,0
2024-05-01 12:00:00,165.5800018310547,165.88999938964844,165.2899932861328,165.77999877929688,601067,0.0012682940495793993,162.99075660705566,167.1343599319458,165.4979291643415,24.894062056822268,1.9550018310546875,57.52633507420182,3.2899932861328125,0.02492275514569564,2,2.0,1.0,0.0012682940495793993,0
2024-05-01 12:15:00,165.7899932861328,165.80499267578125,165.5399932861328,165.67999267578125,594758,-0.0006032458936663376,163.0366940498352,167.05598487854004,165.55221339634485,23.522742180106263,1.459991455078125,56.301597763020226,3.2899932861328125,0.0,1,1.0,1.0,-0.0006032458936663376,0
2024-05-01 12:30:00,165.67999267578125,165.67999267578125,164.92999267578125,164.96499633789062,614499,-0.004315526131690506,163.07735023498535,166.96679725646973,165.5257851736886,23.49930120622722,1.06500244140625,48.37229612218352,3.2899932861328125,0.0,1,1.0,1.0,-0.004315526131690506,0
2024-05-01 12:45:00,164.96499633789062,165.08999633789062,164.72999572753906,164.8000030517578,732936,-0.0010001714896830105,163.11710023880005,166.87442359924316,165.45499965122767,23.81486992359379,2.07000732421875,46.73654232526594,3.2899932861328125,0.0,1,1.0,1.0,-0.0010001714896830105,0
2024-05-01 13:00:00,164.80999755859375,164.93499755859375,164.28500366210938,164.3699951171875,688968,-0.0026092713993169925,163.15217208862305,166.78136100769044,165.27357046944755,24.769084234718008,0.5099945068359375,42.68524691070571,3.2899932861328125,0.0,1,1.0,1.0,-0.0026092713993169925,0
2024-05-01 13:15:00,164.38999938964844,164.46749877929688,164.0229949951172,164.25,719325,-0.0007300305454286393,163.18692207336426,166.6835485458374,165.05928475516183,25.993036871459896,-0.029998779296875,41.601523738983026,3.2899932861328125,0.0,1,1.0,1.0,-0.0007300305454286393,0
2024-05-01 13:30:00,164.2550048828125,164.40499877929688,164.0460968017578,164.2899932861328,643019,0.00024349032653159242,163.22142200469972,166.583736038208,164.87642560686385,27.129564319863082,-0.9050140380859375,42.1288878720672,3.2899932861328125,0.0,1,1.0,1.0,0.00024349032653159242,0
2024-05-01 13:45:00,164.28500366210938,164.89999389648438,164.24000549316406,164.89999389648438,835253,0.0037129504856037165,163.26073446273804,166.49342346191406,164.7507106236049,26.749500463884136,-0.57000732421875,49.60422921354433,3.2899932861328125,0.0,1,1.0,1.0,0.0037129504856037165,0
2024-05-01 14:00:00,164.88999938964844,165.66000366210938,164.80999755859375,165.0399932861328,1484476,0.0008489957236526013,163.30154695510865,166.40692329406738,164.65928213936942,24.93184360705641,-0.260009765625,51.16340517625196,3.2899932861328125,0.0,1,1.0,1.0,0.0008489957236526013,0
2024-05-01 14:15:00,165.03359985351562,165.33999633789062,164.60000610351562,165.33999633789062,935232,0.0018177597186257444,163.34248447418213,166.32092323303223,164.71285356794084,23.444651895076984,0.19000244140625,54.417872000822,2.8000030517578125,-0.14893350586467424,0,0.0,1.0,0.0018177597186257444,0
2024-05-01 14:30:00,165.32000732421875,166.27999877929688,164.41000366210938,166.27499389648438,1783569,0.005654999270007011,163.3904531478882,166.26348571777345,164.92356654575892,22.999696216154724,0.9794921875,62.74959716186578,2.6100006103515625,-0.06785794082866037,0,0.0,0.0,0.0,0
2024-05-01 14:45:00,166.2899932861328,166.35000610351562,165.63999938964844,166.27000427246094,1102426,-3.0008264661485207e-05,163.43804693222046,166.20873584747315,165.1949964250837,22.682102660789706,0.6300048828125,62.68374995809465,2.350006103515625,-0.09961473028196599,0,0.0,0.0,-0.0,0
2024-05-01 15:00:00,166.2899932861328,167.05929565429688,166.16000366210938,167.0500030517578,1438717,0.004691157510399169,163.49179697036743,166.15891094207763,165.5949968610491,23.259384722681574,1.3000030517578125,68.28628189624354,3.0363006591796875,0.29203947795597696,2,2.0,0.0,0.0,0
2024-05-01 15:15:00,167.0399932861328,167.1199951171875,166.13999938964844,166.6199951171875,1406115,-0.0025741270680317285,163.5437657356262,166.10016078948973,165.92785426548548,23.86283179638113,1.04998779296875,62.69765786591612,3.0970001220703125,0.019991255710172018,2,2.0,1.0,-0.0025741270680317285,0
2024-05-01 15:30:00,166.6300048828125,166.63299560546875,164.60499572753906,164.83999633789062,1453384,-0.010682984224342107,163.5841094970703,166.01216068267823,165.9192831856864,22.440087600800457,-0.94000244140625,45.93782241663567,3.0970001220703125,0.0,1,1.0,1.0,-0.010682984224342107,0
2024-05-01 15:45:00,164.82000732421875,165.1999969482422,163.74000549316406,163.75999450683594,3291362,-0.006551819067266207,163.61810941696166,165.90947303771972,165.7364262172154,22.087024504020544,-1.9199981689453125,39.107141798907485,3.3799896240234375,0.09137536028379278,2,2.0,1.0,-0.006551819067266207,0
2024-05-02 09:30:00,164.72999572753906,165.61000061035156,163.8979949951172,165.52630615234375,2617446,0.010785977679268255,163.6639925956726,165.82817687988282,165.76304190499442,21.195330976766467,0.561309814453125,51.74476802809661,3.3799896240234375,0.0,1,1.0,1.0,0.010785977679268255,0
2024-05-02 09:45:00,165.5399932861328,165.72500610351562,164.6999969482422,165.47999572753906,978259,-0.0002797768275095702,163.70946130752563,165.74767684936523,165.64947073800224,20.211608151199407,0.67999267578125,51.44331185404756,3.3799896240234375,0.0,1,1.0,1.0,-0.0002797768275095702,0
2024-05-02 10:00:00,165.47999572753906,165.61000061035156,164.55499267578125,164.86000061035156,917309,-0.003746646925277375,163.75064878463746,165.71342678070067,165.44804164341517,19.472051569377694,0.4900054931640625,47.45716142176844,3.3799896240234375,0.0,1,1.0,1.0,-0.003746646925277375,0
2024-05-02 10:15:00,164.8699951171875,165.83819580078125,164.71009826660156,165.50149536132812,1009833,0.0038911485418027247,163.79590816497802,165.67464542388916,165.22682625906808,18.45050744721953,1.251495361328125,51.63317467144868,3.3799896240234375,0.0,1,1.0,1.0,0.0038911485418027247,0
2024-05-02 10:30:00,165.55499267578125,165.99000549316406,164.99000549316406,165.1999969482422,688970,-0.0018217262172024462,163.83615818023682,165.64089546203613,165.02396937779017,17.279104807921623,0.910003662109375,49.63641697279627,3.3799896240234375,0.0,1,1.0,1.0,-0.0018217262172024462,0
2024-05-02 10:45:00,165.2100067138672,165.38999938964844,165.07000732421875,165.2899932861328,510460,0.0005447720311932969,163.88309564590455,165.60539531707764,165.08825465611048,16.191373785716426,0.3899993896484375,50.25482060365908,3.3799896240234375,0.0,1,1.0,1.0,0.0005447720311932969,0
2024-05-02 11:00:00,165.3000030517578,165.42999267578125,165.0800018310547,165.1461944580078,796652,-0.0008699790305881638,163.9295718193054,165.56184768676758,165.2862832205636,15.115870053850776,0.106201171875,49.21497731527391,3.3799896240234375,0.0,1,1.0,1.0,-0.0008699790305881638,0
2024-05-02 11:15:00,165.13999938964844,165.19500732421875,164.50999450683594,164.66000366210938,558881,-0.0029440024185484193,163.97000932693481,165.5202226638794,165.1625257219587,14.972743635260253,-0.67999267578125,45.76689455952332,3.3799896240234375,0.0,1,1.0,1.0,-0.0029440024185484193,0
2024-05-02 11:30:00,164.66290283203125,165.02040100097656,164.47999572753906,164.94509887695312,471455,0.001731417517934597,164.01197872161865,165.48591136932373,165.08611188616072,14.882165624562262,-1.32989501953125,48.06468814890948,3.3799896240234375,0.0,1,1.0,1.0,0.001731417517934597,0
2024-05-02 11:45:00,164.9499969482422,165.22000122070312,164.84100341796875,165.13999938964844,384218,0.001181608389835942,164.0557911872864,165.45882511138916,165.12611171177454,14.419668159485443,-1.1300048828125,49.635691644443206,3.3799896240234375,0.0,1,1.0,1.0,0.001181608389835942,0
2024-05-02 12:00:00,165.1199951171875,165.24000549316406,164.8000030517578,164.91000366210938,471720,-0.0013927317935638062,164.09957246780397,165.4274501800537,165.04161289760046,14.056945325325726,-2.1399993896484375,47.798232402307164,3.3799896240234375,0.0,1,1.0,1.0,-0.0013927317935638062,0
2024-05-02 12:15:00,164.92999267578125,165.33999633789062,164.80239868164062,165.2899932861328,372461,0.0023042242167552462,164.1453848838806,165.40145015716553,165.0544695172991,13.516343102805205,-1.3300018310546875,51.024073355803814,3.3799896240234375,0.0,1,1.0,1.0,0.0023042242167552462,0
2024-05-02 12:30:00,165.3000030517578,165.3300018310547,164.8177032470703,164.97000122070312,409513,-0.0019359433627403888,164.19066610336304,165.37607517242432,165.00875636509485,13.014355324750436,0.1300048828125,48.31635162396341,3.3799896240234375,0.0,1,1.0,1.0,-0.0019359433627403888,0
2024-05-02 12:45:00,164.9949951171875,165.02999877929688,164.67999267578125,165.0,372841,0.00018184384478936444,164.23713483810425,165.35007514953614,164.98787144252233,12.815464119502183,1.2400054931640625,48.591781164630454,3.3799896240234375,0.0,1,1.0,1.0,0.00018184384478936444,0
2024-05-02 13:00:00,164.9550018310547,165.3197021484375,164.9550018310547,165.19000244140625,399823,0.001151529947916563,164.2853223800659,165.32726268768312,165.06358555385046,11.976407716418024,-0.3363037109375,50.394898461666436,3.3799896240234375,0.0,1,1.0,1.0,0.001151529947916563,0
2024-05-02 13:15:00,165.1999969482422,165.5500030517578,165.17999267578125,165.5,395687,0.0018766121073441333,164.33425989151002,165.30938892364503,165.14285714285714,11.524148476769964,0.0200042724609375,53.274479755436985,3.3799896240234375,0.0,1,1.0,1.0,0.0018766121073441333,0
2024-05-02 13:30:00,165.52000427246094,165.61000061035156,165.2364044189453,165.4600067138672,349246,-0.00024165127572695067,164.38275995254517,165.29376392364503,165.1885724748884,11.227495686444565,0.600006103515625,52.84824674162809,3.3799896240234375,0.0,1,1.0,1.0,-0.00024165127572695067,0
2024-05-02 13:45:00,165.47999572753906,165.66000366210938,165.41000366210938,165.58999633789062,368935,0.0007856256421421293,164.43175992965698,165.27718391418458,165.28571428571428,11.05891969771099,0.0885009765625,54.13275471971895,2.8929901123046875,-0.1440831380834361,0,0.0,1.0,0.0007856256421421293,0
2024-05-02 14:00:00,165.5850067138672,165.97999572753906,165.52000427246094,165.94000244140625,442593,0.002113691112121563,164.48247871398925,165.26143398284913,165.37857273646765,11.554516002937293,0.7400054931640625,57.490706538167366,2.25,-0.22225797093805222,0,0.0,0.0,0.0,0
2024-05-02 14:15:00,165.9499053955078,166.24000549316406,165.86000061035156,166.19500732421875,455511,0.0015367294146120258,164.5327600479126,165.25099658966064,165.55357360839844,12.486807982948019,0.9050140380859375,59.7998807856572,2.342010498046875,0.0408935546875,2,2.0,0.0,0.0,0
2024-05-02 14:30:00,166.2100067138672,166.4199981689453,166.0749969482422,166.1199951171875,491519,-0.00045135054439338074,164.58172874450685,165.24374656677247,165.7135729108538,13.657748897596463,0.9738006591796875,58.78822837209947,1.94000244140625,-0.17165083460380748,0,0.0,1.0,-0.00045135054439338074,0
2024-05-02 14:45:00,166.125,166.41000366210938,166.11000061035156,166.3800048828125,400583,0.0015651924709099152,164.6281662940979,165.24249668121337,165.8835732596261,14.745051175484303,1.720001220703125,61.23616483598675,1.94000244140625,0.0,1,1.0,0.0,0.0,0
2024-05-02 15:00:00,166.38999938964844,166.5850067138672,166.1699981689453,166.30999755859375,566184,-0.0004207676533490856,164.67741632461548,165.24143409729004,165.99928719656808,16.059868425888308,1.364898681640625,60.199331322536395,2.105010986328125,0.08505584395154941,2,2.0,1.0,-0.0004207676533490856,0
2024-05-02 15:15:00,166.30999755859375,166.51499938964844,166.22999572753906,166.25,603281,-0.0003607573776351902,164.72516632080078,165.24355907440184,166.11214338030135,17.280770158406312,1.1100006103515625,59.2730705916939,2.105010986328125,0.0,1,1.0,1.0,-0.0003607573776351902,0
2024-05-02 15:30:00,166.25999450683594,166.3000030517578,165.6439971923828,166.02000427246094,977577,-0.001383432947603347,164.77285385131836,165.251806640625,166.17357308523995,16.615325281378944,1.1100006103515625,55.732900689168964,2.105010986328125,0.0,1,1.0,1.0,-0.001383432947603347,0
2024-05-02 15:45:00,166.00999450683594,166.72000122070312,165.8800048828125,166.69000244140625,2215795,0.004035647221438232,164.82491636276245,165.26205673217774,166.2807159423828,16.834976694955433,1.4000091552734375,62.71843113634059,2.2400054931640625,0.06413007234295498,2,2.0,1.0,0.004035647221438232,1
2024-05-03 09:30:00,167.125,167.72000122070312,166.16000366210938,166.8249969482422,3344562,0.0008098536496414788,164.87638511657715,165.2738691329956,166.37071446010046,18.45147616657328,1.8549957275390625,63.952723238713084,3.2400054931640625,0.4464274766520664,2,2.0,1.0,0.0008098536496414788,1
2024-05-03 09:45:00,166.80999755859375,167.0399932861328,165.7899932861328,165.85740661621094,2324718,-0.005800032067924676,164.9187438964844,165.27021179199218,166.3332018171038,19.06238921434072,0.8574066162109375,50.93583186460875,3.2400054931640625,0.0,1,1.0,1.0,-0.005800032067924676,1
2024-05-03 10:00:00,165.8800048828125,166.389892578125,163.8000030517578,163.97000122070312,3269139,-0.011379687130133487,164.94835329055786,165.22083683013915,165.9889155796596,18.86566705577396,-1.220001220703125,35.680109607487296,3.9199981689453125,0.20987392682386963,2,2.0,1.0,-0.011379687130133487,0
2024-05-03 10:15:00,163.9550018310547,164.139892578125,163.0500030517578,163.4550018310547,2355625,-0.0031408146966789285,164.97525959014894,165.17121181488037,165.581059047154,19.40984402438506,-2.0449981689453125,32.7938952623543,4.6699981689453125,0.1913266199820165,2,2.0,1.0,-0.0031408146966789285,0
2024-05-03 10:30:00,164.25,164.55990600585938,164.14999389648438,164.48500061035156,1764658,0.006301420989009987,165.04879083633423,165.13864936828614,165.32891627720423,19.297916032655248,-0.975006103515625,42.76569393582558,4.6699981689453125,0.0,1,1.0,1.0,0.006301420989009987,0
2024-05-03 10:45:00,164.5,164.55999755859375,163.86000061035156,163.94000244140625,973622,-0.003313360895662254,165.11754083633423,165.10808696746827,165.03177315848214,19.4776767242114,-1.649993896484375,39.431781476071684,4.6699981689453125,0.0,1,1.0,1.0,-0.003313360895662254,0
2024-05-03 11:00:00,163.97000122070312,164.5800018310547,163.89500427246094,164.52000427246094,933116,0.003537890828457124,165.1848876953125,165.08196201324463,164.7217734200614,19.613461112140715,-1.4199981689453125,44.3994935978951,4.6699981689453125,0.0,1,1.0,1.0,0.003537890828457124,0
2024-05-03 11:15:00,164.50999450683594,165.72999572753906,164.5048065185547,165.27999877929688,1981583,0.004619465640040454,165.25213766098022,165.0734619140625,164.50105939592635,18.25783853511717,-0.915008544921875,50.16707546543853,4.6699981689453125,0.0,1,1.0,1.0,0.004619465640040454,0
2024-05-03 11:30:00,165.3000030517578,165.77999877929688,165.0800018310547,165.09010314941406,1342928,-0.001148932909519118,165.31520080566406,165.06946315765381,164.39144461495536,17.058813547178243,-1.0298919677734375,48.804794435504,4.6699981689453125,0.0,1,1.0,1.0,-0.001148932909519118,0
2024-05-03 11:45:00,165.11000061035156,165.5198974609375,164.9499969482422,165.2698974609375,855020,0.0010890677762840362,165.38026266098024,165.0672119140625,164.577144077846,15.902176057170163,-1.110107421875,50.18410333017231,4.6699981689453125,0.0,1,1.0,1.0,0.0010890677762840362,0
2024-05-03 12:00:00,165.27000427246094,165.4600067138672,165.16799926757812,165.33999633789062,466514,0.00042414788191957875,165.44284200668335,165.06696186065673,164.84642900739397,14.828155530734088,-0.970001220703125,50.74133358976391,4.6699981689453125,0.0,1,1.0,1.0,0.00042414788191957875,0
2024-05-03 12:15:00,165.33999633789062,165.6699981689453,165.24000549316406,165.5800018310547,391291,0.001451587628401585,165.50546703338622,165.0702117919922,165.0028577532087,14.005185828590971,-0.6699981689453125,52.69248805823457,4.6699981689453125,0.0,1,1.0,1.0,0.001451587628401585,0
2024-05-03 12:30:00,165.5800018310547,165.9499969482422,165.57000732421875,165.83999633789062,513488,0.0015702047587922152,165.56738071441652,165.07796173095704,165.27428545270647,13.628254440497821,-0.1800079345703125,54.782014572589645,4.6699981689453125,0.0,1,1.0,1.0,0.0015702047587922152,0
2024-05-03 12:45:00,165.85589599609375,165.9864044189453,165.55999755859375,165.72999572753906,510797,-0.0006632936130042122,165.6278182029724,165.08490676879882,165.44714137486048,13.329034507574724,-0.9600067138671875,53.70128249449996,4.6699981689453125,0.0,1,1.0,1.0,-0.0006632936130042122,0
2024-05-03 13:00:00,165.7375946044922,166.27999877929688,165.72000122070312,166.27000427246094,526001,0.003258363355114424,165.69350576400757,165.1091567993164,165.58857073102678,13.461083910522005,-0.55499267578125,58.074020720207265,4.6699981689453125,0.0,1,1.0,1.0,0.003258363355114424,0
2024-05-03 13:15:00,166.26499938964844,166.39810180664062,166.02999877929688,166.31500244140625,431401,0.0002706331135444717,165.75756826400757,165.13384437561035,165.76355634416853,13.74557650891938,0.4575958251953125,58.42637641167854,4.6699981689453125,0.0,1,1.0,1.0,0.0002706331135444717,0
2024-05-03 13:30:00,166.3300018310547,166.4600067138672,166.02000427246094,166.18490600585938,435953,-0.000782229105234844,165.8222864151001,165.16172313690186,165.89427185058594,14.097360931735397,2.21490478515625,56.936520603123554,4.6699981689453125,0.0,1,1.0,1.0,-0.000782229105234844,0
2024-05-03 13:45:00,166.1999053955078,166.389404296875,166.13999938964844,166.25990295410156,390544,0.00045128616096778984,165.8892858505249,165.18634700775146,166.02568708147322,14.424017895778842,2.804901123046875,57.607618652808966,4.6699981689453125,0.0,1,1.0,1.0,0.00045128616096778984,0
2024-05-03 14:00:00,166.24749755859375,166.60000610351562,166.1999969482422,166.39999389648438,393100,0.0008426020940328627,165.9599733352661,165.21134700775147,166.14282880510603,15.049028194424292,1.9149932861328125,58.89619465489938,4.6699981689453125,0.0,1,1.0,1.0,0.0008426020940328627,0
2024-05-03 14:15:00,166.41000366210938,166.58999633789062,166.3300018310547,166.49000549316406,425661,0.0005409350960414727,166.02841091156006,165.2417221069336,166.23568725585938,15.62939490030935,2.5500030517578125,59.742910507459825,4.6699981689453125,0.0,1,1.0,1.0,0.0005409350960414727,0
2024-05-03 14:30:00,166.47500610351562,166.8000030517578,166.47500610351562,166.6569061279297,504054,0.0010024663899268482,166.09682035446167,165.27055835723877,166.36810302734375,16.4985805862168,2.13690185546875,61.3334177577058,3.989990234375,-0.14561203451689742,0,0.0,1.0,0.0010024663899268482,0
